freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-104,63,86,377,6,10,58
5180,-104,66,87,376,5,9,58
5180,-104,84,87,376,4,7,58
5180,-104,60,86,377,5,11,59
5180,-104,55,86,376,3,10,58
5180,-104,81,87,376,3,8,59
5180,-104,60,87,376,4,10,59
5180,-104,74,87,376,3,10,59
5180,-104,66,87,376,4,10,59
5180,-104,56,87,376,3,10,59
5180,-104,67,87,376,4,11,60
5180,-104,52,87,376,5,9,58
5180,-104,60,86,376,3,10,57
5180,-104,67,87,376,4,9,58
5180,-104,68,86,377,5,10,58
5180,-104,57,86,376,4,8,57
5180,-104,79,87,376,5,10,59
5180,-104,46,87,376,4,9,58
5180,-104,70,86,376,5,9,58
5180,-104,66,87,376,5,9,58
5180,-104,63,86,376,4,8,58
5180,-104,69,87,376,4,11,59
5180,-104,64,85,378,6,8,56
5180,-104,66,87,376,4,12,59
5180,-104,94,87,376,4,10,59
5180,-104,70,86,376,4,9,58
5180,-104,81,87,376,4,9,59
5180,-104,66,87,376,3,9,59
5180,-104,60,87,376,5,9,58
5180,-104,73,87,376,3,9,58
5180,-104,73,86,376,5,8,58
5180,-104,102,87,376,5,8,59
5180,-104,81,87,376,5,9,59
5180,-104,64,86,377,5,10,58
5180,-104,44,86,376,5,8,58
5180,-104,75,87,376,3,12,59
5180,-104,55,86,376,3,10,58
5180,-104,45,87,376,4,9,59
5180,-104,59,86,376,4,9,57
5180,-104,59,87,376,4,8,57
5180,-104,75,87,376,4,9,59
5180,-104,80,87,376,5,9,59
5180,-104,60,85,378,5,10,57
5180,-104,63,87,376,4,10,59
5180,-104,77,86,376,5,9,59
5180,-104,62,86,377,5,9,58
5180,-104,35,86,377,6,10,58
5180,-104,59,86,377,4,10,59
5180,-104,72,86,377,5,8,58
5180,-104,74,86,376,4,8,57
5180,-104,59,87,376,5,10,59
5180,-104,96,87,376,6,8,59
5180,-104,66,87,376,4,9,59
5180,-104,82,87,376,4,10,59
5180,-104,72,87,376,4,9,59
5180,-104,96,87,376,4,9,59
5180,-104,72,86,376,4,11,58
5180,-104,53,86,376,5,10,58
5180,-104,97,87,376,3,10,59
5180,-104,72,86,377,4,9,59
5180,-104,56,86,377,5,9,57
