freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5805,-102,43,39,422,52,16,60
5805,-102,38,39,422,53,13,59
5805,-102,32,38,423,54,15,58
5805,-102,34,38,422,53,13,57
5805,-102,52,38,422,54,16,59
5805,-102,35,37,423,54,14,57
5805,-102,58,40,421,52,15,60
5805,-102,35,38,423,54,13,58
5805,-102,54,39,422,53,13,60
5805,-102,41,37,424,55,14,58
5805,-102,36,38,423,53,15,59
5805,-102,41,38,423,52,13,59
5805,-102,29,37,423,55,12,58
5805,-102,33,37,423,54,17,57
5805,-102,44,39,422,54,15,60
5805,-102,41,39,421,52,15,60
5805,-102,32,37,423,54,14,57
5805,-102,36,39,422,54,16,60
5805,-102,35,37,423,54,15,58
5805,-102,39,38,422,52,15,58
5805,-102,50,38,423,53,15,59
5805,-102,44,38,423,54,15,58
5805,-102,33,38,422,54,13,59
5805,-102,40,39,422,53,12,60
5805,-102,44,39,422,52,14,60
5805,-102,40,38,423,54,14,58
5805,-102,30,37,424,55,14,57
5805,-102,45,38,422,54,17,59
5805,-102,41,38,422,54,17,58
5805,-102,33,37,423,54,13,58
5805,-102,33,38,422,54,15,58
5805,-102,48,39,422,53,15,60
5805,-102,33,37,423,54,13,57
5805,-102,45,39,422,52,15,59
5805,-102,31,37,423,54,13,57
5805,-102,53,39,421,52,16,60
5805,-102,40,39,422,52,15,60
5805,-102,32,37,423,55,17,58
5805,-102,51,38,422,53,15,58
5805,-102,42,38,423,55,17,59
5805,-102,49,37,423,55,14,58
5805,-102,47,39,421,53,14,59
5805,-102,34,38,423,53,15,58
5805,-102,46,38,422,53,15,58
5805,-102,34,37,423,55,16,57
5805,-102,33,39,422,53,14,59
5805,-102,34,38,422,53,16,59
5805,-102,44,38,423,53,15,59
5805,-102,30,37,424,54,14,57
5805,-102,45,39,422,53,15,60
5805,-102,35,39,422,50,16,59
5805,-102,42,38,423,54,14,59
5805,-102,38,38,423,53,13,58
5805,-102,36,38,422,53,15,58
5805,-102,44,39,422,51,17,59
5805,-102,38,38,423,53,14,58
5805,-102,37,38,423,53,15,58
5805,-102,40,38,422,52,14,59
5805,-102,38,38,423,55,13,58
5805,-102,33,37,424,55,16,58
5805,-102,46,39,422,52,14,60
5805,-102,37,39,421,52,15,60
5805,-102,32,38,423,54,15,58
5805,-102,33,38,423,52,15,58
5805,-102,41,38,423,53,15,59
5805,-102,33,37,423,54,16,58
5805,-102,32,38,423,53,16,58
5805,-102,32,37,423,54,15,58
5805,-102,42,38,422,54,16,58
5805,-102,42,38,423,53,16,58
5805,-102,41,39,422,53,16,60
5805,-102,42,38,423,54,16,58
5805,-102,41,38,423,54,16,59
5805,-102,34,37,424,55,14,58
5805,-102,33,37,423,55,12,58
5805,-102,41,38,422,54,16,59
5805,-102,47,40,420,51,15,60
5805,-102,50,39,422,53,16,59
5805,-102,44,38,422,52,12,58
