freq1,noise,max_magnitude,total_gain_db,base_pwr_db,rssi,relpwr_db,avgpwr_db
5180,-102,34,84,377,7,8,58
5180,-102,34,79,382,10,10,58
5180,-102,161,83,377,9,11,66
5180,-102,31,82,379,7,9,57
5180,-102,34,83,378,8,8,58
5180,-102,36,84,377,8,9,59
5180,-102,34,83,378,8,9,58
5180,-102,34,84,376,7,11,59
5180,-102,36,82,379,7,5,57
5180,-102,69,82,378,9,6,61
5180,-102,32,83,378,8,9,58
5180,-102,46,84,376,7,10,60
5180,-102,44,85,376,8,9,60
5180,-102,45,85,376,9,7,59
5180,-102,42,83,378,9,9,60
5180,-102,38,82,379,9,10,59
5180,-102,45,85,375,6,7,60
5180,-102,36,79,382,12,6,57
5180,-102,39,83,378,8,8,58
5180,-102,42,83,378,8,8,59
5180,-102,19,75,385,11,7,49
5180,-102,38,85,376,7,9,60
5180,-102,48,84,377,8,9,59
5180,-102,46,84,376,7,9,61
5180,-102,41,82,379,7,9,58
5180,-102,36,80,380,8,11,60
5180,-102,53,84,377,7,9,59
5180,-102,24,77,383,13,11,53
5180,-102,39,83,378,7,9,59
5180,-102,71,86,374,6,9,61
5180,-102,112,85,376,7,63,61
5180,-102,41,83,377,9,8,59
5180,-102,76,85,375,8,9,60
5180,-102,30,79,381,8,7,55
5180,-102,20,76,385,8,9,51
5180,-102,42,84,377,6,9,60
5180,-102,37,83,377,9,9,59
5180,-102,84,83,377,6,13,62
5180,-102,57,87,373,6,9,62
5180,-102,47,84,376,6,7,59
5180,-102,73,82,379,9,10,62
5180,-102,35,77,383,9,10,55
5180,-102,42,83,378,8,10,59
5180,-102,36,84,377,8,10,59
5180,-102,169,86,375,8,7,64
5180,-102,34,83,377,8,9,58
5180,-102,69,71,389,5,12,49
5180,-102,69,71,389,7,16,54
5180,-102,64,71,389,7,10,49
5180,-102,65,71,389,7,11,48
5180,-102,73,71,389,8,14,55
5180,-102,61,71,389,7,11,48
5180,-102,63,71,389,6,11,48
5180,-102,61,71,389,9,9,49
5180,-102,61,71,389,8,8,48
5180,-102,64,71,389,8,10,47
5180,-102,63,71,389,7,10,47
5180,-102,61,71,389,8,12,50
5180,-102,68,71,389,8,11,49
5180,-102,61,71,389,8,9,48
5180,-102,148,85,376,7,13,66
5180,-102,64,85,376,7,12,61
5180,-102,42,83,378,6,10,59
5180,-102,56,83,378,7,5,60
5180,-102,15,67,394,22,6,42
5180,-102,32,80,380,9,10,57
5180,-102,32,84,376,6,8,58
5180,-102,69,83,378,7,2,60
5180,-102,32,82,378,8,8,58
5180,-102,37,84,376,8,10,59
5180,-102,109,83,377,9,13,65
5180,-102,72,85,375,7,9,61
5180,-102,40,85,376,6,9,60
5180,-102,36,79,381,13,7,59
5180,-102,11,74,387,15,11,49
5180,-102,43,84,377,8,9,59
5180,-102,32,83,377,7,9,58
5180,-102,66,84,377,8,2,60
5180,-102,48,84,376,7,8,59
5180,-102,42,85,375,6,9,60
5180,-102,158,86,375,7,13,67
5180,-102,44,76,385,12,11,57
5180,-102,46,85,375,6,8,59
5180,-102,50,85,376,8,11,62
5180,-102,29,80,381,13,11,57
5180,-102,37,84,377,8,9,59
5180,-102,30,83,377,8,7,58
5180,-102,146,83,378,9,3,63
5180,-102,47,86,375,7,7,60
5180,-102,55,84,377,8,9,60
5180,-102,124,84,376,8,8,64
5180,-102,44,83,377,7,11,59
5180,-102,43,83,377,8,9,58
5180,-102,43,82,378,9,7,58
5180,-102,55,84,377,8,9,62
5180,-102,68,84,377,8,10,59
5180,-102,45,84,377,7,9,60
5180,-102,126,82,378,8,11,64
5180,-102,38,84,377,7,8,59
5180,-102,42,84,377,7,9,59
5180,-102,84,81,380,9,9,62
5180,-102,43,83,377,9,9,59
5180,-102,54,82,379,9,8,58
5180,-102,67,83,377,7,11,60
5180,-102,111,84,376,7,8,64
5180,-102,32,82,378,7,8,58
5180,-102,39,83,377,7,9,60
5180,-102,124,82,379,9,12,63
5180,-102,38,84,377,9,9,59
5180,-102,31,83,377,8,7,58
5180,-102,45,83,377,8,8,59
5180,-102,44,84,377,7,9,60
5180,-102,53,85,376,8,9,59
5180,-102,62,82,378,8,10,63
5180,-102,86,83,377,7,2,60
5180,-102,46,85,375,6,9,60
5180,-102,28,81,379,7,10,57
5180,-102,57,84,376,8,11,63
5180,-102,31,83,378,7,8,57
5180,-102,50,86,375,9,7,61
5180,-102,47,83,378,6,11,60
5180,-102,53,83,377,7,8,60
5180,-102,31,82,379,6,9,58
5180,-102,50,85,376,8,9,62
5180,-102,36,83,377,7,6,59
5180,-102,27,80,380,10,10,56
5180,-102,39,83,378,7,11,60
5180,-102,46,85,376,8,7,59
5180,-102,40,83,377,7,9,59
5180,-102,81,82,378,8,11,63
5180,-102,74,84,377,8,9,59
5180,-102,41,84,376,8,8,59
5180,-102,14,73,388,12,6,48
5180,-102,46,82,378,7,10,58
5180,-102,29,76,384,10,7,56
5180,-102,45,84,377,7,8,59
5180,-102,42,83,378,8,8,58
5180,-102,35,82,379,7,6,59
5180,-102,61,84,377,7,8,61
5180,-102,52,83,378,8,12,60
5180,-102,34,82,378,9,11,58
5180,-102,52,83,378,9,9,59
5180,-102,24,78,383,14,8,54
5180,-102,36,82,378,8,10,59
5180,-102,59,83,377,8,9,58
5180,-102,116,81,380,9,8,64
5180,-102,47,83,377,8,9,59
5180,-102,49,84,376,7,8,59
5180,-102,39,83,378,8,8,58
5180,-102,37,83,378,8,8,58
5180,-102,37,83,378,8,8,58
5180,-102,43,84,377,8,9,58
5180,-102,168,84,376,7,9,65
5180,-102,57,83,378,9,8,62
5180,-102,48,83,377,9,7,57
5180,-102,49,85,376,7,10,61
5180,-102,52,84,376,8,9,60
5180,-102,54,84,376,7,9,60
5180,-102,26,81,379,9,9,57
5180,-102,134,84,376,7,11,65
5180,-102,43,84,376,5,8,58
5180,-102,76,84,377,8,10,60
5180,-102,66,84,377,8,6,62
5180,-102,41,83,378,9,8,58
5180,-102,31,83,378,8,9,57
5180,-102,54,86,374,7,10,62
5180,-102,87,86,374,7,6,64
5180,-102,29,82,378,8,9,58
5180,-102,34,82,378,8,8,58
5180,-102,133,80,380,9,13,65
5180,-102,43,85,375,8,8,59
5180,-102,39,85,375,7,8,60
5180,-102,44,84,377,8,4,60
5180,-102,35,82,379,9,9,57
5180,-102,43,83,377,8,12,59
5180,-102,47,83,378,7,8,59
5180,-102,64,84,377,9,6,63
5180,-102,48,81,379,8,8,59
5180,-102,43,82,378,7,9,57
5180,-102,57,83,377,7,11,62
5180,-102,34,82,378,8,9,57
